"[""If poisonous minerals, and if that tree"", ""Whose fruit threw death on else immortal us,"", ""If lecherous goats, if serpents envious"", ""Cannot be damn'd, alas, why should I be?"", ""Why should intent or reason, born in me,"", ""Make sins, else equal, in me more heinous?"", ""And mercy being easy, and glorious"", ""To God, in his stern wrath why threatens he?"", ""But who am I, that dare dispute with thee,"", ""O God? Oh, of thine only worthy blood"", ""And my tears, make a heavenly Lethean flood,"", ""And drown in it my sins' black memory."", ""That thou remember them, some claim as debt;"", ""I think it mercy, if thou wilt forget.""]",metrical
"[""Come, fallen angel, and your pink wings close;"", ""Doff your white robe, your rays that gild the skies;"", ""You mustfrom heaven, where once you used to rise"", ""Streak, like a shooting star, fall into prose."", ""Your birds feet now must strike an earthly pose."", ""It is no time to fly: walk! Lock your prize"", ""Your harps fair harmoniesin resting wise,"", ""Within your heart: vain, worthless treasures those!"", ""Poor child of heaven, but vainly would you sing:"", ""To them your tongue divine means not a thing!"", ""Their ear is closed to your sweet chords! But this"", ""I beg: O blue-eyed angel, first, before"", ""You leave, find my pale love, whom I adore,"", ""And give her brow one long, last farewell kiss.""]",metrical
"[""Beloved, my Beloved, when I think"", ""That thou wast in the world a year ago,"", ""What time I sate alone here in the snow"", ""And saw no footprint, heard the silence sink"", ""No moment at thy voice ... but, link by link,"", ""Went counting all my chains, as if that so"", ""They never could fall off at any blow"", ""Struck by thy possible hand ... why, thus I drink"", ""Of life's great cup of wonder! Wonderful,"", ""Never to feel thee thrill the day or night"", ""With personal act or speech,nor ever cull"", ""Some prescience of thee with the blossoms white"", ""Thou sawest growing! Atheists are as dull,"", ""Who cannot guess God's presence out of sight.""]",metrical
"[""The Muses are turned gossips; they have lost"", ""The buskined step, and clear high-sounding phrase,"", ""Language of gods. Come, then, domestic Muse,"", ""In slip-shod measure loosely prattling on,"", ""Of farm or orchard, pleasant curds and cream,"", ""Or droning flies, or shoes lost in the mire"", ""By little whimpering boy, with rueful face"", ""Come, Muse, and sing the dreaded washing day."", ""Ye who beneath the yoke of wedlock bend,"", ""With bowed soul, full well ye ken the day"", ""Which week, smooth sliding after week, brings on"", ""Too soon; for to that day nor peace belongs,"", ""Nor comfort; ere the first grey streak of dawn,"", ""The red-armed washers come and chase repose."", ""Nor pleasant smile, nor quaint device of mirth,"", ""Ere visited that day; the very cat,"", ""From the wet kitchen scared, and reeking hearth,"", ""Visits the parlour, an unwonted guest."", ""The silent breakfast meal is soon despatched,"", ""Uninterrupted, save by anxious looks"", ""Cast at the louring, if sky should lour."", ""From that last evil, oh preserve us, heavens!"", ""For should the skies pour down, adieu to all"", ""Remains of quiet; then expect to hear"", ""Of sad disasters dirt and gravel stains"", ""Hard to efface, and loaded lines at once"", ""Snapped short, and linen-horse by dog thrown down,"", ""And all the petty miseries of life."", ""Saints have been calm while stretched upon the rack,"", ""And Montezuma smiled on burning coals;"", ""But never yet did housewife notable"", ""Greet with a smile a rainy washing day."", ""But grant the welkin fair, require not thou"", ""Who callest thyself, perchance, the master there,"", ""Or study swept, or nicely dusted coat,"", ""Or usual tendence; ask not, indiscreet,"", ""Thy stockings mended, though the yawning rents"", ""Gape wide as Erebus; nor hope to find"", ""Some snug recess impervious. Shouldst thou try"", ""The customed garden walks, thine eye shall rue"", ""The budding fragrance of thy tender shrubs,"", ""Myrtle or rose, all crushed beneath the weight"", ""Of coarse-checked apron, with impatient hand"", ""Twitched off when showers impend; or crossing lines"", ""Shall mar thy musings, as the wet cold sheet"", ""Flaps in thy face abrupt. Woe to the friend"", ""Whose evil stars have urged him forth to claim"", ""On such a dav the hospitable rites;"", ""Looks blank at best, and stinted courtesy"", ""Shall he receive; vainly he feeds his hopes"", ""With dinner of roast chicken, savoury pie,"", ""Or tart or pudding; pudding he nor tart"", ""That day shall eat; nor, though the husband try"", ""Mending what cant be helped to kindle mirth"", ""From cheer deficient, shall his consorts brow"", ""Clear up propitious; the unlucky guest"", ""In silence dines, and early slinks away."", ""I well remember, when a child, the awe"", ""This day struck into me; for then the maids,"", ""I scarce knew why, looked cross, and drove me from them;"", ""Nor soft caress could I obtain, nor hope"", ""Usual indulgencies; jelly or creams,"", ""Relic of costly suppers, and set by"", ""For me their petted one; or buttered toast,"", ""When butter was forbid; or thrilling tale"", ""Of ghost, or witch, or murder. So I went"", ""And sheltered me beside the parlour fire;"", ""There my dear grandmother, eldest of forms,"", ""Tended the little ones, and watched from harm;"", ""Anxiously fond, though oft her spectacles"", ""With elfin cunning hid, and oft the pins"", ""Drawn from her ravelled stocking, might have soured"", ""One less indulgent."", ""At intervals my mothers voice was heard,"", ""Urging dispatch; briskly the work went on,"", ""All hands employed to wash, to rinse, to wring,"", ""Or fold, and starch, and clap, and iron, and plait."", ""Then would I sit me down, and ponder much"", ""Why washings were; sometimes through hollow hole"", ""Of pipe amused we blew, and sent aloft"", ""The floating bubbles; little dreaming then"", ""To see, Montgolfier, thy silken ball"", ""Ride buoyant through the clouds, so near approach"", ""The sports of children and the toils of men."", ""Earth, air, and sky, and ocean hath its bubbles,"", ""And verse is one of them this most of all.""]",metrical
"[""What are we first? First, animals; and next"", ""Intelligences at a leap; on whom"", ""Pale lies the distant shadow of the tomb,"", ""And all that draweth on the tomb for text."", ""Into which state comes Love, the crowning sun:"", ""Beneath whose light the shadow loses form."", ""We are the lords of life, and life is warm."", ""Intelligence and instinct now are one."", ""But nature says: \""My children most they seem"", ""When they least know me: therefore I decree"", ""That they shall suffer.\"" Swift doth young Love flee,"", ""And we stand wakened, shivering from our dream."", ""Then if we study Nature we are wise."", ""Thus do the few who live but with the day:"", ""The scientific animals are they"", ""Lady, this is my sonnet to your eyes.""]",metrical
"[""He, who had been the one to whom I had"", ""Recited my poems and then he wrote them down"", ""With his faithful scribal hand for which already"", ""He was well known and had been justly praised,"", ""Demetrius has died. He lived to be"", ""Fifteen years old, and after that four summers."", ""Even the Caesars had heard how good he was."", ""When he fell sick and I knew he was going to die,"", ""I didnt want him to descend to where"", ""The Stygian shades are, still a slave, and so"", ""I relinquished my ownership of him to his sickness."", ""Deserving by my deed to have gotten well,"", ""He knew what I had done and was grateful for it,"", ""Calling me his patron, falling free,"", ""Down to those waters that are waiting there.""]",metrical
"[""Thou hast made me, and shall thy work decay?"", ""Repair me now, for now mine end doth haste,"", ""I run to death, and death meets me as fast,"", ""And all my pleasures are like yesterday;"", ""I dare not move my dim eyes any way,"", ""Despair behind, and death before doth cast"", ""Such terror, and my feebled flesh doth waste"", ""By sin in it, which it towards hell doth weigh."", ""Only thou art above, and when towards thee"", ""By thy leave I can look, I rise again;"", ""But our old subtle foe so tempteth me,"", ""That not one hour I can myself sustain;"", ""Thy grace may wing me to prevent his art,"", ""And thou like adamant draw mine iron heart.""]",metrical
"[""Such, such is Death: no triumph: no defeat:"", ""Only an empty pail, a slate rubbed clean,"", ""A merciful putting away of what has been."", ""And this we know: Death is not Life, effete,"", ""Life crushed, the broken pail. We who have seen"", ""So marvellous things know well the end not yet."", ""Victor and vanquished are a-one in death:"", ""Coward and brave: friend, foe. Ghosts do not say,"", ""Come, what was your record when you drew breath?"", ""But a big blot has hid each yesterday"", ""So poor, so manifestly incomplete."", ""And your bright Promise, withered long and sped,"", ""Is touched, stirs, rises, opens and grows sweet"", ""And blossoms and is you, when you are dead.""]",metrical
"[""One foot down, then hop! It's hot."", ""Good things for the ones that's got."", ""Another jump, now to the left."", ""Everybody for hisself."", ""In the air, now both feet down."", ""Since you black, don't stick around."", ""Food is gone, the rent is due,"", ""Curse and cry and then jump two."", ""All the people out of work,"", ""Hold for three, then twist and jerk."", ""Cross the line, they count you out."", ""That's what hopping's all about."", ""Both feet flat, the game is done."", ""They think I lost. I think I won.""]",metrical
"[""Content that now the bleeding bone be swept"", ""Out of her reach, she lay upon her side."", ""In a blonde void sunk deep, she slept, she slept"", ""Bland as a child, slept, breathing like a bride."", ""Color of noons that shimmer as they sing"", ""Above the dunes, her sandy flanks heaved slow."", ""Between her paws curled inward, billowing"", ""Waves of desert silence seemed to flow."", ""The crowd was gone, the bars were gone, the cage"", ""Thinned into air, the sawdust and the fleas"", ""Winnowed by sleep to nothing. After food,"", ""Absence possessed her: bliss keener than rage,"", ""If slumbers prisoner at a bound could seize"", ""This ghostly freedom, lapping it like blood.""]",metrical
"[""Stand to one side. No, over here with me:"", ""out of the light but out of darkness too,"", ""where everything that is not odd or old"", ""is gold and subjugates the shadows. There,"", ""now you will be no trouble and behold none"", ""anything but trouble, at first glance,"", ""last chance to see what I say is worth a look."", ""This whole palazzo is the property"", ""of a middle-aged and penniless dilettante,"", ""Pen Browning (Roberts son), who has made terms"", ""palatial terms, in factwith towering"", ""premises afforded by the tact"", ""of his New York heiress, Fannie Coddington"", ""Browning, dutiful daughter-in-law, doubtful wife."", ""Yet who would not be full of doubts, perplexed"", ""at having to define Pens talents and finance"", ""his tastes? Their Ca Rezzonico itself"", ""is dubious. The ripened fruit of centuries,"", ""rat- and roach-infested, peeling, rank,"", ""withers with each tide that rots the piles,"", ""though apt withal to weather these tenants as well ..."", ""He is painting from the model: Dryope,"", ""undressed of course but draped against the draft"", ""in a looping swathe of silver-printed stuff"", ""that seems to move, glistening over flesh"", ""it does move! lapped in its silver mesh are coils"", ""of a python wrapped in loving torpor round"", ""the contadinas undistracted torso."", ""The afternoon is numb: Dryope sleeps"", ""in her pose, the python slips a little"", ""down the umber slope of her thigh, and Pen,"", ""spired, slaps a dashing curlicue"", ""across his canvas. I had the Jew come by"", ""with this brocaded velvet yesterday"", ""I bargained some old clothes against it, Fan,"", ""so you neednt ask how much it cost in dollars."", ""To whom does Pen speak, his eyes intent, his hands"", ""working busily? Beyond his subject, look"", ""past the unimposing Dryope, look through"", ""the tufts of pampas grass extending up"", ""to the tufa vault whose patination casts"", ""a pall of watery splendor on the scene"", ""if you manage to overlook the sumptuous junk,"", ""jasper urns, a suit of Japanese armor,"", ""two stuffed bears, on the divan bearskins too"", ""there, or in this atmosphere let me say lo!"", ""on that very divan Robert Browning lolls,"", ""a short and foreshortened colossus with feet of clay"", ""but the hardest imaginable cranium, among"", ""his sons possessions slightly ill at ease"", ""though well bestowed on slippery pelts, and plays"", ""(against the wealthy Fanniesee her white shawl?)"", ""at draughts with agate pieces, red and green,"", ""like a page from some old parchment of kings and queens."", ""In approbation of his sons economies"", ""the old man smiles nowbut does she? The skull"", ""interfering with our view of Fannie is,"", ""I believe, or was the Mahdis which Pen keeps"", ""beside his easel (Victorians could make"", ""anything into a tobacco jar). I took"", ""my pipe through Cannareggio on a long tramp"", ""yesterday morning, right into the Ghetto,"", ""looking for likely faces, which I found!"", ""Didnt you say, Father, a satisfactory Jew"", ""is worth a dozen Gentiles? The one who sold"", ""that velvet to me is sure to be ready by Spring:"", ""for Lear, you know, or Lazarus at least ..."", ""Pen chatters on to charm the python, not"", ""Dryope or Fannie who look up"", ""only when the poet, roused, exclaims"", ""as rapt before himself as a child in front"", ""of the Christmas tree: A satisfactory Jew!"", ""Setting mere Rothschildsplay aside, Pen,"", ""I never saw but one in all my life:"", ""Dizzy, I meanthe potent wizard himself,"", ""at Hampton Court a dozen years ago,"", ""murmuring at the Queens ear like a wasp"", ""who hoped to buzz his way into the diamonds ..."", ""With that olive cast and those glowing-coal-black eyes"", ""and the mighty dome of his forehead (to be sure,"", ""no Christian temple), as unlike a living man"", ""as any waxwork at Madame Tussauds:"", ""he had a face more mocking than a domino"", ""I would as soon have thought of sitting down"", ""to tea with Hamlet or Ahasuerus ..."", ""As if on cue, the poets high voice fades,"", ""the lights on his tree go out. Yet we have seen"", ""enough and heard enough: the secret of losing"", ""listenersdid Browning never learn?"", ""is to tell them everything. We lose details."", ""The Mahdis skull and Fannies coincide ..."", ""The scene blurs and the sounds become no more"", ""than exaggerated silence. Stand with me"", ""another moment till our presence is"", ""sacrificed to transitions altogether."", ""Time will not consoleat best it orders"", ""into a kind of seasonable chaos."", ""Let me tell you, it will not take much"", ""longer than a medical prescription"", ""give you ingredients, no cure ..."", ""Visitors to the palazzo used to speak"", ""of the dangerous menagethe menagerie!"", ""yet the Costa Rican python that cost Pen"", ""(or Fannie) sixteen pounds was the first to go,"", ""untempted by the rats of Rezzonico;"", ""Dryope followed Dryope underground,"", ""the girl carried off by a chill and buried"", ""at San Michele, the great daub interred"", ""in the cellars of the Metropolitan ..."", ""Dear dead women, with such hair, too,"", ""we quote, and notice that hair is the first"", ""of ourselves to decay beforelast afterdeath."", ""In a year Robert Browning too was dead, immortal;"", ""in another, Fannie dropped her shawl and took"", ""the veil and vows of an Episcopalian nun;"", ""and Pen? Oh, Pen went on painting, of course"", ""buono di cuore, in yellow chamois gloves,"", ""obese, oblivious, dithering into debt"", ""and an easy death. The sale of what we saw"", ""or saw through in Venice realized, as they say,"", ""some thirty thousand pounds at Sothebys."", ""I told you: first glance is last chance."", ""Darkness slides over the watersoil sludge"", ""spreading under, till even Venice dies,"", ""immortally immerded. Earth has no other way,"", ""our provisional earth, than to become"", ""invisible in us and rise again."", ""Rezzonico ... Disraeli ... We realize our task."", ""It is to print earth so deep in memory"", ""that a meaning reaches the surface. Nothing but"", ""darkness abides, darkness demanding not"", ""illuminationnot from the likes of us"", ""but only that we yield. And we yield.""]",metrical
"[""Although she feeds me bread of bitterness,"", ""And sinks into my throat her tigers tooth,"", ""Stealing my breath of life, I will confess"", ""I love this cultured hell that tests my youth."", ""Her vigor flows like tides into my blood,"", ""Giving me strength erect against her hate,"", ""Her bigness sweeps my being like a flood."", ""Yet, as a rebel fronts a king in state,"", ""I stand within her walls with not a shred"", ""Of terror, malice, not a word of jeer."", ""Darkly I gaze into the days ahead,"", ""And see her might and granite wonders there,"", ""Beneath the touch of Times unerring hand,"", ""Like priceless treasures sinking in the sand.""]",metrical
"[""And now the heavens shift and the night comes in,"", ""And covers with its darkness earth and sky"", ""And the tricks of the Myrmidons. Throughout the city"", ""The Trojans, wearied by joy, lie fast asleep."", ""And now the Greeks set out from Tenedos,"", ""Their ships proceeding in an ordered line,"", ""Under the friendly light of the silent moon,"", ""Making their way toward the shore they know so well,"", ""And when the royal galleys beacon light"", ""Is lighted, Sinon sees it, and quietly goes,"", ""Protected by malign complicit fates,"", ""And furtively opens up the Horses flank"", ""And frees the Argive warriors from its womb."", ""The Horse releases them to the open air"", ""And joyfully they come out: first come the captains"", ""Thessander, and Sthenelus, and dire Ulysses,"", ""Lowering themselves to the ground by means of a rope,"", ""And Acamas and Thoas, and Pyrrhus, Achilles son,"", ""And Machaon the prince, and Menelaus,"", ""And Epeus, he, who contrived the Wooden Horse"", ""That fooled us so. And then they enter the city,"", ""Thats deep submerged in wine and unknowing sleep;"", ""They surprise and kill the watch, and open the gates"", ""To welcome in their comrades from the fleet,"", ""Letting them in for what they are going to do.""]",metrical
"[""The cursive crawl, the squared-off characters"", ""these by themselves delight, even without"", ""a meaning, in a foreign language, in"", ""Chinese, for instance, or when skaters curve"", ""all day across the lake, scoring their white"", ""records in ice. Being intelligible,"", ""these winding ways with their audacities"", ""and delicate hesitations, they become"", ""miraculous, so intimately, out there"", ""at the pens point or brushs tip, do world"", ""and spirit wed. The small bones of the wrist"", ""balance against great skeletons of stars"", ""exactly; the blind bat surveys his way"", ""by echo alone. Still, the point of style"", ""is character. The universe induces"", ""a different tremor in every hand, from the"", ""check-forgers to that of the Emperor"", ""Hui Tsung, who called his own calligraphy"", ""the Slender Gold. A nervous man"", ""writes nervously of a nervous world, and so on."", ""Miraculous. It is as though the world"", ""were a great writing. Having said so much,"", ""let us allow there is more to the world"", ""than writing: continental faults are not"", ""bare convoluted fissures in the brain."", ""Not only must the skaters soon go home;"", ""also the hard inscription of their skates"", ""is scored across the open water, which long"", ""remembers nothing, neither wind nor wake.""]",metrical
"[""What if we got outside ourselves and there"", ""really was an outside out there, not just"", ""our insides turned inside out? What if there"", ""really were a you beyond me, not just"", ""the waves off my own fire, like those waves off"", ""the backyard grill you can see the next yard through,"", ""though not well -- just enough to know that off"", ""to the right belongs to someone else, not you."", ""What if, when we said I love you, there were"", ""a you to love as there is a yard beyond"", ""to walk past the grill and get to? To endure"", ""the endless walk through the self, knowing through a bond"", ""that has no basis (for ourselves are all we know)"", ""is altruism: not giving, but coming to know"", ""someone is there through the wavy vision"", ""of the self's heat, love become a decision.""]",metrical
"[""The heat so peaked tonight"", ""the moon cant cool"", ""a scum-mucked swimming"", ""pool, or breeze"", ""emerge to lift the frowsy"", ""ruff of owls too hot"", ""to hoot, (the mouse and brown"", ""barn rat astute"", ""enough to know to drop"", ""and dash) while"", ""on the bunched up,"", ""corkscrewed sheets of cots"", ""and slumped brass beds,"", ""the fitful twist"", ""and kink and plead to dream"", ""a dream of air"", ""as bitter cruel as winter"", ""gale that scrapes and blows"", ""and gusts the grate"", ""to luff"", ""the whitened ashes from the coal.""]",metrical
"[""Now and again"", ""I am here now"", ""And now is when"", ""Im here again""]",metrical
